:ID;cite:string
12714134;conf/berkeley/MorrisS77
12714135;journals/ac/ThompsonT75
12714136;journals/cacm/FriedmanH74
12714137;conf/sigmod/KatzW80
12714138;conf/vldb/Su76
12714139;conf/sigmod/SuL77
12714140;journals/ipl/Ebert81
12714141;journals/acta/EveK77
12714142;journals/is/KablerIC92
12714143;conf/aaai/HaasH80
12714144;journals/cacm/Robinson82
12714145;journals/csur/ChandyS78
12714146;conf/sigir/Hill78
12714147;journals/csur/Muntz78
12714148;journals/csur/Rose78
12714149;journals/ai/ChangS71
12714150;journals/tc/Fishman76
12714151;journals/siamcomp/KieburtzL72
12714152;journals/ai/LuckhamN71
12714153;journals/is/Minker78
12714154;journals/ai/MinkerFM73
12714155;journals/cacm/BrugM75
12714156;conf/sigmod/AdyaGLM95
12714157;conf/sigmod/CareyFZ94
12714158;conf/cikm/ChuW94
12714159;conf/oodbs/FranklinC92
12714160;journals/tocs/HowardKMNSSW88
12714161;conf/vldb/Joshi91
12714162;conf/vldb/KemperK94
12714163;conf/fodo/LehmanC89
12714164;journals/tocs/LiH89
12714165;conf/pos/OTooleS94
12714166;conf/osdi/OTooleS94
12714167;conf/sigmod/WhiteD95
12714168;conf/icdcs/ZaharioudakisC97
12714169;conf/oopsla/CareyDKN94
12714170;conf/vldb/ChaudhuriS93
12714171;journals/ipl/ChenYYKOF92
12714172;conf/sigmod/HellersteinN96
12714173;conf/sigmod/Pirahesh94
12714174;conf/icde/SeshadriPL96
12714175;journals/ai/Smith89
12714176;conf/vldb/SteinbrunnPMK95
12714177;conf/dasfaa/YajimaKYOF91
12714178;journals/jacm/LiptonS77
12714179;conf/icde/CheungAA89
12714180;conf/edbt/KumarS88
12714181;conf/vldb/OuzzaniAB94
12714182;conf/sigmod/MehrotraRBKS92
12714183;conf/icdcs/RastogiKS95
12714184;journals/debu/RastogiMKS93
12714185;journals/dpd/TalA94
12714186;conf/sigmod/Christodoulakis85
12714187;conf/iclp/RamamohanaraoS86
12714188;journals/is/Sacks-Davis85
12714189;conf/icse/KerschbergOP76
12714190;conf/berkeley/Apers81
12714191;journals/tse/CeriNW83
12714192;journals/tcs/GareyJS76
12714193;journals/jcss/Johnson74a
12714194;journals/siamcomp/JohnsonDUGG74
12714195;journals/cj/Dearnley74
12714196;conf/pacific/GermanoW75
12714197;journals/cj/StockerD73
12714198;conf/ppcp/Aiken94
12714199;conf/wclp/CoxM91
12714200;conf/slp/DovierR93
12714201;conf/slp/Gervet94
12714202;conf/ppcp/HeintzeJ94
12714203;journals/jcss/HullS93
12714204;journals/jcss/KabanzaSW95
12714205;conf/pods/Kanellakis95
12714206;conf/jcdkb/Kifer88
12714207;conf/kr/Koubarakis94
12714208;conf/plilp/LegeardL91
12714209;journals/tcs/Revesz93
12714210;conf/cp/Revesz95
12714211;journals/tods/StolboushkinT98
12714212;conf/slp/TomanCR94
12714213;journals/jlp/Vadaparty94
12714214;conf/vldb/ChenY77
12714215;conf/vldb/Schkolnick78
12714216;conf/ifip/BernsteinGH83
12714217;conf/podc/BreitwieserL82
12714218;conf/podc/DanielsS83
12714219;conf/pods/FischerLP83
12714220;conf/pods/GoodmanSCDFR83
12714221;conf/pods/Skeen83
12714222;conf/focs/YannakakisPK79
12714223;journals/jacm/Demolombe92
12714224;conf/icalp/Makowsky81
12714225;journals/tcs/Topor87
12714226;conf/sosp/Ellis77
12714227;conf/dbsec/Binns92
12714228;conf/dbsec/FroscherM88
12714229;conf/edbt/Qian94
12714230;conf/dbsec/Thuraisingham90
12714231;journals/tods/LohmanM77
12714232;conf/sigmod/PowellL83
12714233;conf/sigmod/RoweS82
12714234;journals/ibmsj/Sordi84
12714235;conf/oodbs/Stonebraker86
12714236;conf/berkeley/Badal81
12714237;conf/sigmod/BoralG84
12714238;conf/podc/DworkS83
12714239;journals/tocs/Herlihy87
12714240;journals/tc/Herlihy87
12714241;journals/is/Lausen83
12714242;conf/er/ElmasriW81
12714243;conf/er/MarkowitzR83a
12714244;journals/cacm/SimmonsS72
12714245;conf/icde/AlonsoAAKGM96
12714246;books/mg/AtzeniCPT99
12714247;journals/tkde/BaralisCP98
12714248;conf/dbpl/BorgidaMSW89
12714249;conf/dexa/CasatiCPP96
12714250;journals/dke/CasatiCPP98
12714251;journals/csur/CeriR96
12714252;conf/sigmod/Chakravarthy97
12714253;journals/debu/McCarthyS93
12714254;conf/coopis/EderL95
12714255;journals/sigmod/GatziuKBF98
12714256;conf/icdcs/HagenA98
12714257;conf/icde/KamathR98
12714258;journals/sigmod/KappelR98
12714259;journals/ibmsj/LeymannR97
12714260;books/sp/Patton99
12714261;books/kl/jajodiaK97/ReuterSS97
12714262;journals/sigmod/SilberschatzZ97
12714263;journals/tosem/SuttonHO95
12714264;journals/dke/HofstedeOR98
12714265;conf/icde/WodtkeWWD96
12714266;books/kl/jajodiaK97/WorahS97
12714267;journals/acta/BentleyM80
12714268;journals/cj/CardenasS77
12714269;conf/focs/Lueker78
12714270;journals/jal/Monier80
12714271;journals/debu/FinkelsteinST82
12714272;conf/vldb/WhangWS81
12714273;conf/sigmod/Carbonell80
12714274;journals/is/Falkenberg76
12714275;conf/vldb/HouselWY79
12714276;conf/vldb/Kent76
12714277;conf/sigmod/McLeodS80
12714278;journals/ai/Schubert76
12714279;journals/tse/TeichroewH77
12714280;journals/cacm/IvesL84
12714281;journals/cacm/MorrisSCHRS86
12714282;journals/cacm/BobrowW73
12714283;journals/cacm/Goodenough75
12714284;journals/tse/LiskovS79
12714285;conf/sde/MinskyB84
12714286;journals/toplas/YeminiB85
12714287;journals/ai/Lenat83a
12714288;journals/ai/Waterman70
12714289;conf/vldb/AlbanoCOO83
12714290;conf/ds/FurtadoCT86
12714291;conf/eds/FurtadoM84
12714292;journals/cj/CormackHK85
12714293;journals/cacm/GiffordS84
12714294;conf/focs/Mairson83
12714295;journals/ipl/Sarwate80
12714296;journals/tods/ArmstrongD80
12714297;journals/ipl/Kanellakis80
12714298;conf/vldb/Smith78b
12714299;conf/icde/AhujaB87
12714300;conf/vldb/KedemS80
12714301;journals/tse/DavidaLSW78
12714302;journals/csur/TreleavenBH82
12714303;journals/jacm/HorowitzS76
12714304;journals/jacm/IbarraK75
12714305;journals/tcs/Moran81
12714306;journals/tcs/PazM81
12714307;journals/siamcomp/RosenkrantzSL77
12714308;journals/jacm/Sethi74
12714309;conf/vldb/Carlson75
12714310;journals/cacm/DalalM78
12714311;journals/tocs/DeeringC90
12714312;journals/toplas/KorachRS84
12714313;journals/tse/MuroIMH85
12714314;conf/pods/SegallW87
12714315;journals/tse/YuSLC85
12714316;conf/oopsla/Thuraisingham89
12714317;conf/popl/AnantharamanCFM85
12714318;conf/ifip/Bubenko80
12714319;conf/icde/Codd86
12714320;conf/icod/JonesM80
12714321;journals/acta/LauerC75
12714322;conf/ijcai/LongR83
12714323;journals/is/Sernadas80
12714324;conf/pods/Snodgrass84
12714325;journals/ipl/GelenbeG82
12714326;journals/tods/Addis82
12714327;persons/Codd71b
12714328;journals/cacm/Casey73
12714329;journals/cacm/MetcalfeB76
12714330;journals/iandc/Baudinet95
12714331;conf/slp/Bezem89
12714332;conf/icalp/ChenH91
12714333;conf/pods/Chomicki90
12714334;conf/lics/FruhwirthSVY91
12714335;conf/lics/HeintzeJ90
12714336;conf/popl/HeintzeJ90
12714337;conf/ijcai/Imielinski87
12714338;conf/stoc/Kozen77
12714339;conf/dbpl/KanellakisR87
12714340;conf/tapsoft/Makowsky85
12714341;journals/jcss/Plaisted84
12714342;conf/icdt/Revesz90
12714343;journals/jcss/Wand79
12714344;conf/eci/Bayer76
12714345;conf/ifip/King80
12714346;journals/ibmsj/McGee77
12714347;journals/ibmsj/McGee77b
12714348;journals/ibmsj/McGee77c
12714349;journals/ibmsj/McGee77d
12714350;conf/tdb/BarbicM87
12714351;journals/is/BolourD83
12714352;journals/cacm/Hirschberg75
12714353;conf/vldb/KempRS90
12714354;journals/jacm/NaughtonR94
12714355;journals/tkde/RamakrishnanSS94
12714356;conf/deductive/RothRS93a
12714357;journals/tse/PerryT86
12714358;conf/icde/Davidson84
12714359;conf/jcdkb/Embley82
12714360;journals/cacm/HammerHKW77
12714361;conf/sigmod/LuoY81
12714362;conf/dbpl/AbiteboulG87
12714363;conf/pods/HullS89
12714364;conf/pods/Kuper88
12714365;conf/nf2/SchollABBGPRV87
12714366;conf/pods/Biliris87
12714367;journals/jcss/Fagin77
12714368;conf/pods/GoodmanS85
12714369;conf/sigmetrics/Johnson90
12714370;conf/pods/JohnsonS90
12714371;journals/computing/Lausen84
12714372;journals/debu/Shasha85
12714373;journals/pe/SpirnT85
12714374;journals/tods/Zaniolo82
12714375;conf/sigmod/BadrinathR90
12714376;conf/podc/BeeriBG83
12714377;journals/tse/BirmanJRA85
12714378;journals/jacm/BuckleyS85
12714379;conf/icdcs/CordonG85
12714380;conf/sosp/OkiLS85
12714381;journals/tse/SinhaN85
12714382;books/sp/kimrb85/OzsoyogluO85
12714383;journals/tse/OzsoyogluW89
12714384;journals/is/Severance75
12714385;conf/sigmod/Carey83
12714386;conf/vldb/HarderP84
12714387;conf/berkeley/MenasceM78
12714388;conf/pods/ChaudhuriV93
12714389;conf/pods/DayalGK82
12714390;journals/tods/Graham83
12714391;conf/pods/MaierUV83
12714392;conf/pods/Rissanen82
12714393;conf/pods/AtzeniB87
12714394;journals/iandc/AtzeniM86
12714395;journals/jcss/FischerSTG85
12714396;journals/bit/JajodiaS90
12714397;conf/oodbs/Korth88
12714398;journals/tcs/LeratL86
12714399;conf/nf2/LeveneL87
12714400;journals/cj/LeveneL90
12714401;journals/fuin/LeveneL93
12714402;journals/ipl/MillerGKL88
12714403;conf/nf2/OzsoyogluY87
12714404;journals/acta/RothKS89
12714405;journals/siamcomp/Sagiv88
12714406;conf/nf2/Takeda87
12714407;journals/jcss/GuchtF88
12714408;conf/aaai/GreinerL80
12714409;journals/ai/HobbsR77
12714410;journals/is/LaineMP79
12714411;conf/pods/BeeriK82
12714412;journals/tois/CiacciaZ93
12714413;conf/sigir/GrandiTZ92
12714414;journals/dpd/Lin93
12714415;journals/tkde/LinF92
12714416;journals/ipm/TiberioZ93
12714417;conf/vldb/ZezulaCT93
12714418;journals/tois/ZezulaRT91
12714419;conf/stoc/BeeriMSU79
12714420;journals/debu/AgrawalC85
12714421;conf/vldb/BeeriO81
12714422;conf/vldb/BertinoHL83
12714423;conf/sigmod/Cooper82
12714424;conf/sigmod/Copeland78
12714425;conf/sigmod/Haskin80
12714426;conf/isca/Mukhopadhyay78
12714427;conf/sigmod/Roberts78
12714428;journals/is/LarsonW79
12714429;conf/mfcs/OttmannW79
12714430;conf/vldb/NguyenR87
12714431;conf/er/PetersO93
12714432;conf/sigmod/Batory81
12714433;journals/is/ClaybrookY78
12714434;journals/cj/AgrawalM91
12714435;journals/tocs/BirmanSS91
12714436;conf/podc/HerlihyW87
12714437;journals/toplas/Jefferson85
12714438;journals/ipl/KimPK89
12714439;journals/jcss/Krishnakumar94
12714440;conf/podc/LadinLS90
12714441;journals/algorithmica/LadinLS88
12714442;conf/podc/LynchBS86
12714443;conf/esop/Paige90
12714444;journals/debu/ReuterW91
12714445;conf/srds/Sarin86
12714446;conf/vldb/SarinKS86
12714447;journals/tc/ShaLJ88
12714448;journals/debu/WeikumS91
12714449;conf/fmldo/ArefS93
12714450;journals/jacm/AryaMNSW98
12714451;journals/ipl/Bern93
12714452;journals/ipl/EastmanZ82
12714453;conf/ssd/EsperancaS97
12714454;journals/algorithmica/FredmanSST86
12714455;journals/pami/HafnerSEFN95
12714456;conf/icde/Henrich98
12714457;conf/ssd/HoelS91
12714458;conf/sigmod/KanthAS98
12714459;conf/sigmod/KatayamaS97
12714460;journals/ipl/MurphyS86
12714461;journals/algorithmica/Sproull91
12714462;journals/ipl/Uhlmann91
12714463;journals/tc/Lee80
12714464;conf/sigmod/Lin81
12714465;journals/jacm/GotliebK68
12714466;journals/jacm/Yu75
12714467;conf/aaai/Raschid90
12714468;conf/edbt/ZhouH90
12714469;conf/ismis/LiuS87
12714470;conf/vldb/Lomet81
12714471;conf/sigmod/Lomet83
12714472;journals/tocs/HaskinMSC88
12714473;conf/berkeley/SkeenS81
12714474;conf/mfdbs/Arapis91
12714475;conf/icdt/BaudinetCW95
12714476;journals/jcss/ChomickiN95
12714477;conf/er/JensenS95
12714478;conf/er/Tauzovich91
12714479;conf/dmkd/WijsenM97
12714480;journals/is/Salzberg86
12714481;journals/is/Clemons79
12714482;conf/vldb/Clemons79
12714483;journals/acta/Biskup78
12714484;journals/tcs/Biskup80
12714485;journals/tods/Burkhard76
12714486;journals/cacm/Thompson68
12714487;journals/iandc/AlurH93
12714488;conf/rex/AlurH91
12714489;journals/debu/Chomicki94
12714490;conf/popl/GabbayPSS80
12714491;conf/lics/HarelLP90
12714492;journals/debu/LipeckGS94
12714493;journals/toplas/MorzentiMG92
12714494;conf/stacs/NassorV92
12714495;journals/dke/SchwiderskiHS94
12714496;conf/lics/VardiW86
12714497;conf/popl/Vardi88
12714498;journals/iandc/Wolper83
12714499;journals/csur/Beech70
12714500;journals/toplas/Samet80
12714501;conf/vldb/ChenL89
12714502;conf/icdt/Cholvy86
12714503;journals/jcss/GoodmanS84
12714504;journals/jcss/GoodmanST84
12714505;journals/jcss/Hull83
12714506;journals/tods/Katsuno84
12714507;conf/sigmod/LaverMG83
12714508;conf/pods/OzsoyogluC84
12714509;conf/pods/SaccaMM84
12714510;conf/pods/SagivS86
12714511;journals/jcss/SagivS89
12714512;journals/siamcomp/TarjanY84
12714513;journals/jlp/LloydT86
12714514;conf/vldb/WalterLN87
12714515;journals/tods/ChenV84
12714516;journals/tocs/AgarwalHH88
12714517;conf/mmb/BohnHR91
12714518;journals/computer/DuboisSB88
12714519;journals/debu/HarderPR85
12714520;conf/mmb/HarderR85
12714521;conf/icde/Reuter86
12714522;journals/debu/Shoens86
12714523;journals/tc/YenYF85
12714524;journals/tods/BeeriK86
12714525;journals/tods/Navathe80
12714526;conf/sigmod/Sakai80
12714527;conf/vldb/ShneidermanT80
12714528;journals/tods/SuLL81
12714529;conf/stoc/AbiteboulV91
12714530;conf/dbpl/BonnerKC93
12714531;conf/rules/BrandingBKZ93
12714532;books/sp/DeransartJL88
12714533;conf/bncod/DiazP91
12714534;journals/scp/Harel87
12714535;conf/ride/PalopoliT94
12714536;conf/pods/PicouetV95
12714537;conf/icde/UrbanKN92
12714538;conf/deductive/ZanioloS94
12714539;conf/icalp/FriedmanW76
12714540;conf/caap/Fagin83
12714541;conf/adbt/GyssensP82
12714542;conf/pods/GyssensP84
12714543;conf/pods/Gyssens85
12714544;conf/caap/ParedaensG83
12714545;conf/vldb/MendelzonM79
12714546;conf/vldb/CasanovaTF88
12714547;conf/adc/FraternaliMT94
12714548;journals/is/LarsonS91
12714549;conf/daisd/Pastor92
12714550;conf/fmldo/ScheweTSW92
12714551;journals/dke/UrbanD92
12714552;conf/icde/Wuthrich93
12714553;journals/csur/DenningB78
12714554;journals/acta/DenningKLPS76
12714555;journals/is/DevorC82
12714556;conf/vldb/KiesslingL83
12714557;journals/siamcomp/Mitra85
12714558;conf/vldb/FischerG85
12714559;journals/toplas/AbadiCPP91
12714560;conf/plilp/AppelM91
12714561;journals/sigmod/BunemanLSTW94
12714562;conf/dbpl/BunemanO91
12714563;conf/dbpl/TannenBN91
12714564;conf/icdt/TannenBW92
12714565;conf/icalp/TannenS91
12714566;journals/tcs/Courcelle83
12714567;conf/popl/DamasM82
12714568;journals/tcs/GallierS89
12714569;conf/popl/HarperP91
12714570;conf/lics/HoangMV93
12714571;conf/pods/ImmermanPS91
12714572;conf/popl/Leroy93
12714573;conf/popl/LeroyW91
12714574;journals/iandc/MacQueenPS86
12714575;journals/tcs/Ohori90
12714576;conf/popl/Ohori92
12714577;journals/toplas/Ohori95
12714578;journals/tcs/Plotkin75
12714579;conf/popl/Remy92
12714580;conf/lics/Wand88
12714581;conf/lics/Wand89
12714582;journals/spe/Wirth77
12714583;journals/jacm/Gonnet81
12714584;journals/tc/GelenbeS79
12714585;conf/sigmod/StuckiCRT78
12714586;journals/csur/AbeysundaraK91
12714587;conf/comad/AminSS94
12714588;conf/fodo/Devine93
12714589;conf/sigmod/KrollW94
12714590;journals/cacm/Larson88
12714591;conf/vldb/LitwinNS94
12714592;journals/csur/LevyS90
12714593;conf/sigmod/Vaskevitch94
12714594;conf/podc/BernsteinG82
12714595;conf/vldb/DasguptaK83
12714596;conf/focs/KanellakisP81
12714597;journals/tkde/BertinoBFS96
12714598;conf/vldb/BertinoBFS96
12714599;conf/views/FerrariBBMS96
12714600;journals/is/BertinoBFS97
12714601;books/aw/Date95
12714602;conf/iclp/FalaschiLMP88
12714603;conf/sigmod/JajodiaSSB97
12714604;journals/jacm/AbadiM90
12714605;conf/ds/FiadeiroSMS90
12714606;conf/icde/HallG91
12714607;conf/icde/KappelS91
12714608;journals/toplas/Lamport83
12714609;conf/icde/Liu92
12714610;conf/icde/Markowitz90
12714611;conf/icde/Ngu89
12714612;conf/ds/SernadasE90
12714613;conf/oopsla/Wirfs-BrockW89
12714614;conf/vldb/DAtriS84
12714615;journals/tods/DiederichM88
12714616;conf/edbt/Kalinichenko90
12714617;conf/er/Klug79
12714618;journals/dke/Ling85
12714619;conf/vldb/Markowitz90
12714620;conf/icde/OertlyS89
12714621;conf/er/RosenthalR89
12714622;journals/csur/Forum87
12714623;conf/jcdkb/Katz82
12714624;conf/sigir/ChangLL89
12714625;journals/tods/CiacciaTZ96
12714626;journals/tois/CroftS88
12714627;journals/jasis/HarmanC90
12714628;conf/trec/KwokPK92
12714629;journals/tois/LeeR96
12714630;conf/sigir/LinoffS93
12714631;conf/usenix/ManberW94
12714632;journals/csys/Moffat92
12714633;journals/jasis/MoffatB95
12714634;journals/tkde/Sacks-DavisKRTZ95
12714635;conf/adc/ZobelMS93
12714636;conf/vldb/Borr84
12714637;conf/vldb/ChamberlinGY81
12714638;journals/ibmsj/ChangM88
12714639;journals/ibmsj/ClarkC89
12714640;journals/cj/DixonPSW89
12714641;journals/jcss/FeketeLMW90
12714642;journals/toplas/LiskovS83
12714643;journals/iandc/MohanFS84
12714644;conf/icdcs/NettKK86
12714645;conf/pods/Ong84
12714646;conf/pods/PetersonS83
12714647;journals/sigops/Spratt85
12714648;conf/sosp/WeinsteinPLP85
12714649;journals/cacm/Hirschberg73
12714650;conf/sosp/MitchellD81
12714651;journals/tc/BaumH76
12714652;journals/ai/Chester76
12714653;journals/tois/Damerau85
12714654;journals/tods/Comer79
12714655;conf/sigmod/DeheneffeH76
12714656;conf/tdb/BrusoniCTP95
12714657;journals/lncs/Clifford93
12714658;conf/dexa/KurutachF93
12714659;conf/pods/HadzilacosP85
12714660;journals/tse/IbarakiKK88
12714661;journals/jcss/MuroKM84
12714662;journals/tods/PapadimitriouK84
12714663;conf/stoc/Yannakakis81
12714664;journals/tods/Bradley78
12714665;conf/vldb/Date80
12714666;journals/is/JohnstonS82
12714667;journals/is/LacroixP83
12714668;journals/tods/MalhotraMP83
12714669;conf/sigmod/SchlageterRPU82
12714670;journals/is/Senko80
12714671;journals/is/Subieta78
12714672;journals/is/Subieta83
12714673;conf/vldb/Subieta83
12714674;journals/is/Vandijck77
12714675;journals/jcss/AtzeniB90
12714676;conf/sigmod/AtzeniT90
12714677;journals/dke/AtzeniT92
12714678;conf/sigmod/Chan84
12714679;journals/jacm/ChanM87
12714680;journals/jcss/CosmadakisKS86
12714681;conf/ifip/Ullman83
12714682;journals/tse/Terry87
12714683;journals/jacm/Champeaux83
12714684;conf/adbt/GallaireMN77
12714685;conf/podc/Herlihy85
12714686;conf/adbt/MaierMSU79
12714687;journals/computer/AdveG96
12714688;phd/Franklin93
12714689;conf/isca/GharachorlooLLGGH90
12714690;conf/isca/Goodman83
12714691;conf/isca/KeleherCZ92
12714692;conf/sosp/KistlerS91
12714693;journals/tc/Lamport79
12714694;journals/csur/Lilja93
12714695;conf/pdis/Lomet94
12714696;conf/sigmetrics/RamakrishnanBK92
12714697;conf/pods/LiptonN90
12714698;journals/tse/GannonH75
12714699;conf/ldrs/Love77
12714700;journals/cacm/ShneidermanMMH77
12714701;conf/pods/Burkhard83
12714702;conf/gi/GutingK80
12714703;journals/cacm/Mullin71
12714704;conf/caap/Nievergelt81
12714705;conf/vldb/Burkhard75
12714706;journals/cacm/BobrowBMT72
12714707;journals/csur/HorningR73
12714708;journals/cacm/ThompsonK77
12714709;journals/debu/DAtriT89
12714710;journals/cacm/FurnasLGD87
12714711;journals/ac/HursonB91
12714712;journals/ac/HursonMPC90
12714713;conf/ht/Lesk89
12714714;journals/debu/Motro89a
12714715;conf/icalp/Lipski76
12714716;journals/is/LipskiM79
12714717;journals/tc/GoodmanS81
12714718;journals/cacm/Russell78
12714719;conf/popl/LiptonSV82
12714720;conf/berkeley/Strom81
12714721;conf/vldb/AspnesFLMW88
12714722;conf/pods/FeketeLMW87
12714723;journals/tcs/LynchM88
12714724;conf/podc/LynchT87
12714725;journals/jlp/BaralG94
12714726;conf/kr/Ben-EliyahuP94
12714727;journals/tcs/BonattiE96
12714728;conf/iclp/BrassD95
12714729;conf/kr/BrassDP96
12714730;journals/tkde/CadoliEG97
12714731;conf/lpnmr/Chen93
12714732;conf/lpnmr/Cholewinski95
12714733;conf/lcc/Dawar94
12714734;conf/iclp/Dix92
12714735;conf/lpnmr/MullerD93
12714736;conf/lid/EiterLS96
12714737;journals/ngc/GelfondL91
12714738;journals/jacm/Gottlob95a
