:ID;editor:string
12676100;Tommy H. Morris
12676101;John Mulder
12676102;Stephen McLaughlin 0003
12676103;Igor Nai Fovino
12676104;Julian L. Rrushi
12676105;Bradley L. Schatz
12676106;Jared Smith
12676107;Saman A. Zonouz
12676108;Tim Zimmerman
12676109;Jan Engelen
12676110;Sely Maria de Souza Costa
12676111;Ana Cristina Santos Moreira
12676112;Yasar Tonta
12676113;Umut Al
12676114;Phyllis Lepon Erdogan
12676115;Ana Alice Baptista
12676116;Fytton Rowland
12676117;Leslie Chan
12676118;Bob Martens
12676119;Arved C. Hübler
12676120;Peter Linde
12676121;Susanna Mornati
12676122;Panayiota Polydoratou
12676123;Elena Emilianova
12676124;João Alvaro Carvalho
12676125;Birgit Schmidt
12676126;Miguel Abrunhosa de Brito
12676127;Anders Ardö
12676128;Turid Hedlund
12676129;Ian McLoughlin 0001
12676130;Shixiong Hu
12676131;Xinyue Ye
12676132;Kun Yang 0007
12676133;Hongchao Fan
12676134;Hui Lin
12676135;Guan-Hua Xu
12676136;Joseph J. Y. Sung
12676137;Xun Shi
12676138;John Grant
12676139;Nahla Ben Amor
12676140;Benjamin Quost
12676141;Martin Theobald
12676142;Daniel Sánchez 0001
12676143;Nicolás Marín
12676144;Andrea Pugliese 0001
12676145;Karim Tabia
12676146;Umberto Straccia
12676147;Andrea Calì
12676148;Jef Wijsen
12676149;Davide Ciucci
12676150;Barbara Vantaggi
12676151;Alex Dekhtyar
12676152;Florence Dupin de Saint-Cyr
12676153;Meltem Öztürk-Escoffier
12676154;Nico Potyka
12676155;Thomas Fober
12676156;Amol Deshpande
12676157;Martin Staudt 0001
12676158;Hua Shu
12676159;Stella Gatziu
12676160;Yannis Vassiliou
12676161;Rui Valadas
12676162;Paulo Salvador
12676163;Lise B. Hvatum
12676164;Christian Kohls
12676165;Sergiy Gnatyuk
12676166;Zhengbing Hu
12676167;Roman Odarchenko
12676168;Andriy Peleshchyshyn
12676169;Igor Korobiichuk
12676170;Raju Buddharaju
12676171;Marcel Ras
12676172;Barbara Sierman
12676173;Angela Puggioni
12676174;Shoichiro Hara
12676175;Makoto Goto
12676176;Serena Coates
12676177;Ross King
12676178;Steve Knight
12676179;Christopher A. Lee 0001
12676180;Peter McKinney
12676181;Erin O'Meara
12676182;David Pearson
12676183;Michael Nelson
12676184;Nance McGovern
12676185;Ann Whiteside
12676186;Jonathan David Crabtree
12676187;Leo Konstantelos
12676188;Nancy Y. McGovern
12676189;Yukio Maeda
12676190;Maureen Pennock
12676191;Helen Tibbo
12676192;Kam Woods
12676193;Eld Zierau 0001
12676194;Zijun Chen
12676195;Reagan W. Moore
12676196;Barbara Signori
12676197;Max Kaiser
12676198;Rebecca Guenther
12676199;Nick Savage 0001
12676200;Safwan El Assad
12676201;Charles A. Shoniregun
12676202;Shunsuke Inenaga
12676203;Alexander Okhotin
12676204;Dana Shapira
12676205;Remco Loos
12676206;Szilárd Zsolt Fazekas
12676207;Frank Drewes
12676208;Armand-Mihai Ionescu
12676209;Alberto Leporati
12676210;Claudio Zandron
12676211;Friedrich Otto
12676212;José Luis Sierra-Rodríguez
12676213;Shmuel Tomi Klein
12676214;Jan Janousek
12676215;Nicola Orio
12676216;Alessia Amelio
12676217;Marijana Cosovic
12676218;Ivo Rumenov Draganov
12676219;Radmila Jankovic
12676220;Dejan Tanikic
12676221;Costantino Grana
12676222;Lorenzo Baraldi
12676223;Giuseppe Serra 0001
12676224;Dario De Nart
12676225;Dennis Dosso
12676226;Beatrice Portelli
12676227;Domenico Redavid
12676228;Raffaella Bernardi
12676229;Sally Chambers
12676230;Frédérique Segond
12676231;Anders Hast
12676232;Lucian Ilie
12676233;Detlef Wotschke
12676234;Carlo Mereghetti
12676235;Beatrice Palano
12676236;Markus Holzer 0001
12676237;Michal Hospodár
12676238;Galina Jirásková
12676239;Viliam Geffert
12676240;Cezar Câmpeanu
12676241;Helmut Jürgensen
12676242;Chandra M. R. Kintala
12676243;Yo-Sub Han
12676244;Sang-Ki Ko
12676245;Hing Leung
12676246;Florin Manea
12676247;Rosa Maria Vicari
12676248;Fábio Paraguaçu
12676249;Barry P. Goettl
12676250;Henry M. Halff
12676251;Carol L. Redfield
12676252;Valerie J. Shute
12676253;Vincent Aleven
12676254;Gilles Gauthier
12676255;André Coy
12676256;Yugo Hayashi
12676257;Nathalie Guin
12676258;Amruth N. Kumar
12676259;Vivekanandan Kumar
12676260;Beverly Park Woolf
12676261;Susanne P. Lajoie
12676262;Stefan Trausan-Matu
12676263;Martha E. Crosby
12676264;Kitty Panourgia
12676265;Kurt VanLehn
12676266;Alan M. Lesgold
12676267;Stefano A. Cerri
12676268;Guy Gouardères
12676269;Scott A. Crossley
12676270;William J. Clancey
12676271;Giorgos Papadourakis
12676272;Mitsuru Ikeda
12676273;Yueming Lu
12676274;Xu Wu
12676275;Xi Zhang 0008
12676276;Yuyu Yuan
12676277;Marcos Kawazoe Aguilera
12676278;Haifeng Yu
12676279;Vikram Srinivasan
12676280;Romit Roy Choudhury
12676281;R. C. Hansdah
12676282;Doina Bein
12676283;Kishore Kothapalli
12676284;Nandini Mukherjee
12676285;Sriram V. Pemmaraju
12676286;Shrisha Rao
12676287;Mainak Chatterjee
12676288;Prasad Jayanti
12676289;C. Siva Ram Murthy
12676290;Sanjoy Kumar Saha 0001
12676291;Sergio Rajsbaum
12676292;Davide Frey
12676293;Michel Raynal
12676294;Rudrapatna K. Shyamasundar
12676295;Santonu Karkar
12676296;Amos Korman
12676297;Mohan J. Kumar
12676298;Marius Portmann
12676299;Srikanth Sastry
12676300;Soma Chaudhuri
12676301;Himadri S. Paul
12676302;Srikanta Tirthapura
12676303;Vera Goebel
12676304;Joe Finney
12676305;Laurent Mathy
12676306;Nicholas J. P. Race
12676307;Hans Scholten
12676308;Berthold Butscher
12676309;Eckhard Moeller
12676310;Herwart Pusch
12676311;João Orvalho
12676312;Roger Payne
12676313;Peter Green
12676314;Wolfgang K. Härdle
12676315;Bernd Rönz
12676316;Tommaso Pecorella
12676317;Stefano Avallone
12676318;Thomas Henderson
12676319;Matthieu Coudron
12676320;Damien Saucez
12676321;Richard Rouil
12676322;Mohit P. Tahiliani
12676323;Nicola Baldo
12676324;Peter D. Barnes Jr.
12676325;Hajime Tazaki
12676326;Michele Polese
12676327;Yuchen Liu
12676328;Brian Swenson
12676329;Luo Qi
12676330;Suresh Chandra Satapathy
12676331;Bhabendra Narayan Biswal
12676332;Siba K. Udgata
12676333;Vikrant Bhateja
12676334;Prasant Kumar Pattnaik 0001
12676335;Yu-Dong Zhang 0001
12676336;Ritanjali Majhi
12676337;Tandra Pal 0001
12676338;Samarjit Kar
12676339;Filipe Mota Pinto
12676340;Neeraj Kumar Singh
12676341;El Hassan Abdelwahed
12676342;Stéphane Jean
12676343;George A. Chernishev
12676344;Antonio Corral
12676345;Samir Ouchani
12676346;Jüri Vain
12676347;J. Christian Attiogbé
12676348;Jesús Manuel Almendros-Jiménez
12676349;Germano Lambert-Torres
12676350;João Inácio da Silva Filho
12676351;Helga Gonzaga Martins
12676352;Gene Cooperman
12676353;Eike Jessen
12676354;Gerhard O. Michler
12676355;Chun-Nan Hsu
12676356;Wee Sun Lee
12676357;Taiji Suzuki
12676358;Yung-Kyun Noh
12676359;Sinno Jialin Pan
12676360;Masashi Sugiyama
12676361;Dinh Q. Phung
12676362;Hang Li 0001
12676363;Cheng Soon Ong
12676364;Tu Bao Ho
12676365;Jun Zhu 0001
12676366;Ichiro Takeuchi
12676367;Vineeth N. Balasubramanian
12676368;Ivor W. Tsang
12676369;Robert J. Durrant
12676370;Kee-Eung Kim
12676371;AnHai Doan
12676372;Robert McCann
12676373;Geert Jan Bex
12676374;Amélie Marian
12676375;Vasilis Vassalos
12676376;Alberto O. Mendelzon
12676377;Giansalvatore Mecca
12676378;Alexandra Meliou
12676379;Julia Stoyanovich
12676380;Yannis Papakonstantinou
12676381;Sophie Cluet
12676382;Shmuel Sagiv
12676383;Sophia Drossopoulou
12676384;Gert Smolka
12676385;Daniel Le Métayer
12676386;Ilya Sergey
12676387;Nada Matta
12676388;Andrew Woodward
12676389;Matt Warren
12676390;Cristina Oyarzun Laura
12676391;M. Jorge Cardoso
12676392;Michal Rosen-Zvi
12676393;Georgios Kaissis
12676394;Marius George Linguraru
12676395;Raj Shekhar
12676396;Stefan Wesarg
12676397;Marius Erdt
12676398;Klaus Drechsler
12676399;Yufei Chen
12676400;Shadi Albarqouni
12676401;Nicola Rieke
12676402;Holger Roth
12676403;Xiaoxiao Li
12676404;Daguang Xu
12676405;Maria Gabrani
12676406;Ender Konukoglu
12676407;Michal Guindy
12676408;Alexander Ziller
12676409;Dmitrii Usynin
12676410;Jonathan Passerat-Palmbach
12676411;Randall Q. Snurr
12676412;Claire S. Adjiman
12676413;David A. Kofke
12676414;Brian Matthews
12676415;Michael D. Wilson
12676416;Gilles Sassatelli
12676417;Christophe Bobda
12676418;Pascal Benoit
12676419;Smaïl Niar
12676420;Mazen A. R. Saghir
12676421;Guy Gogniat
12676422;Loïc Lagadec
12676423;Alexander Leitsch
12676424;Daniele Mundici
12676425;Hans Hermann Brüggemann
12676426;Waltraud Gerhardt-Häckl
12676427;Gerhard Weck
12676428;Daniel Eichhorn
12676429;Huayu Zhang
12676430;Stefan Kolb 0001
12676431;Christian Sturm 0002
12676432;Jörg Lenhard
12676433;Niels Lohmann
12676434;Johannes Manner
12676435;Stephan Haarmann
12676436;Nico Herzberg
12676437;Matthias Kunze 0001
12676438;Christoph Hochreiner
12676439;Thomas S. Heinze
12676440;Thomas M. Prinz
12676441;Daniel Lübke
12676442;Andreas Schönberger
12676443;Stefan Schulte 0002
12676444;Christian Gierds
12676445;Jan Sürmeli
12676446;Jerzy Swiatek
12676447;Pawel Swiatek
12676448;Jakub M. Tomczak
12676449;Lev A. Tenenbaum
12676450;Jürg Nievergelt
12676451;Thomas Roos
12676452;Vasilios Zorkadis
12676453;Alexander B. Sideridis
12676454;Charalampos Z. Patrikakis
12676455;Zoe Kardasiadou
12676456;Constantine P. Yialouris
12676457;Francesco Quaglia
12676458;Dimiter Avresky
12676459;Takeshi Okamoto
12676460;Hovav Shacham
12676461;Zhenfu Cao
12676462;Fangguo Zhang
12676463;Michel Abdalla
12676464;Akira Otsuka
12676465;Dinko Begusic
12676466;Nikola Rozic
12676467;Josko Radic
12676468;Matko Saric
12676469;Kresimir Pripuzic
12676470;Petar Solic
12676471;Antonio Estévez
12676472;Kay M. Berkling
12676473;Helmer Strik
12676474;Olov Engwall
12676475;José Davis Lopes
12676476;Pierre Badin
12676477;Thomas Hueber
12676478;Gérard Bailly
12676479;Didier Demolin
12676480;Françoise Raby
12676481;Anton Batliner
12676482;Oliver Jokisch
12676483;Luca Benvenuti
12676484;Alberto De Santis
12676485;Lorenzo Farina
12676486;Hsi-Jian Lee
12676487;Sin-Horng Chen
12676488;Hsiao-Chuan Wang
12676489;Chao-Huang Chang
12676490;Keh-Jiann Chen
12676491;Chu-Ren Huang
12676492;Lun-Wei Ku
12676493;Yu Tsao 0001
12676494;Chung-Hsien Wu
12676495;Richard Sproat
12676496;Chi-Chun Jeremy Lee
12676497;Cheng-Zen Yang
12676498;Hsin-Min Wang
12676499;Hung-Yu Kao
12676500;Wen-Whei Chang
12676501;Yih-Ru Wang
12676502;Shih-Hung Wu
12676503;Lung-Hao Lee
12676504;Chia-Hui Chang
12676505;Kuan-Yu Chen
12676506;Jason J. Chang
12676507;Van-Wun Soo
12676508;Hsu Wang
12676509;Yuen-Hsien Tseng
12676510;David Chiang 0001
12676511;Xavier Carreras
12676512;Eva Maria Vecchi
12676513;John Ioannidis
12676514;Chuadhry Mujeeb Ahmed
12676515;Zhou Li 0001
12676516;Jingqiang Lin
12676517;Eleonora Losiouk
12676518;Suryadipta Majumdar
12676519;Martín Ochoa
12676520;Georgios Portokalidis
12676521;Cong Wang 0001
12676522;Kehuan Zhang
12676523;Valérie Gauthier-Umaña
12676524;Sridhar Adepu
12676525;Emiliano Casalicchio
12676526;Sudipta Chattopadhyay 0001
12676527;Chenglu Jin
12676528;Jun Shao
12676529;Chunhua Su
12676530;Yury Zhauniarovich
12676531;Olga Gadyatskaya
12676532;Mihalis Maniatakos
12676533;Masaki Shimaoka
12676534;Hiroaki Kikuchi
12676535;David Pointcheval
12676536;Pierre-Alain Fouque
12676537;Damien Vergnaud
12676538;Rosario Gennaro
12676539;Ioana Boureanu
12676540;Philippe Owesarski
12676541;Michael E. Locasto
12676542;Payman Mohassel
12676543;Yongfei Han
12676544;Angelo Spognardi
12676545;Vladimir Kolesnikov
12676546;Allison Bishop Lewko
12676547;Daniele Venturi 0001
12676548;Mark Manulis
12676549;Steve A. Schneider
12676550;Hans-Wilm Wippermann
12676551;Renu Rameshan
12676552;Chetan Arora 0001
12676553;Sumantra Dutta Roy
12676554;Gaurav Harit
12676555;Sukhendu Das
12676556;Michael J. Darnell
12676557;Sheri Panabaker
12676558;Marc Sullivan
12676559;Claude Kaiser
12676560;Yulin Wang
12676561;Mariana Marasoiu
12676562;Lindsay Marshall
12676563;Felienne Hermans
12676564;Colin B. D. Clark
12676565;Philip Tchernavskij
12676566;Ben Shapiro
12676567;Judith Good
12676568;Melanie Coles
12676569;Gail Ollis
12676570;Ayman Jameel Alnsour
12676571;Shadi A. Aljawarneh
12676572;Ben Glocker
12676573;Ipek Oguz
12676574;Gozde B. Unal
12676575;Tom Vercauteren
12676576;Tal Arbel
12676577;Ismail Ben Ayed
12676578;Marleen de Bruijne
12676579;Maxime Descoteaux
12676580;Hervé Lombaert
12676581;Christopher Pal
12676582;Qi Dou
12676583;Jan Lellmann
12676584;Floris Ernst
12676585;Dorothee Beermann
12676586;Claudia Soria
12676587;Shyam S. Agrawal
12676588;Mirna Adriani
12676589;Ayu Purwarianti
12676590;Pascal Nocera
12676591;Raghunath Othayoth Nambiar
12676592;Meikel Poess
12676593;Raghunath Nambiar
12676594;Haijun Zhang 0001
12676595;Xiping Hu 0001
12676596;Qiang Liu 0004
12676597;Zhi Liu
12676598;Keping Long
12676599;Zhiyong Feng 0001
12676600;Yonghui Li
12676601;Zhongshan Zhang
12676602;Qiang Liu
12676603;Shuo Shi
12676604;Ruofei Ma
12676605;Weidang Lu
12676606;Salim Chikhi
12676607;Allaoua Chaoui
12676608;Djamel-Eddine Saïdouni
12676609;Mohamed-Khireddine Kholladi
12676610;Lei Zou 0001
12676611;Ge Yu 0001
12676612;Yi Zhuang
12676613;Zhaohui Wu
12676614;Jun Yang 0001
12676615;Shijun Li
12676616;Satoshi Oyama
12676617;Shaoxu Song
12676618;Yongxin Tong
12676619;Xiaokui Xiao
12676620;Zhenjie Zhang
12676621;Zhiming Ding
12676622;Peiquan Jin
12676623;Zujie Ren
12676624;Yingyuan Xiao
12676625;Shaojie Qiao
12676626;Wei Wang 0011
12676627;Yun Yang
12676628;Bin Cui 0001
12676629;Nan Zhang 0004
12676630;Xiang Lian
12676631;Dexi Liu
12676632;Qiao-Ming Zhu
12676633;Bin Yao 0002
12676634;Aoying Zhou
12676635;Yoshiharu Ishikawa
12676636;Junfeng Zhou
12676637;Changjie Tang
12676638;Jian Li
12676639;Zhifeng Bao
12676640;Yu Gu 0002
12676641;Longjiang Guo
12676642;Xiao Zhang
12676643;Yueguo Chen
12676644;Wei Xu
12676645;Tiffany Ya Tang
12676646;Eenjun Hwang
12676647;Liwei Wang
12676648;Jingjue Jiang
12676649;Liang Hong
12676650;Bin Liu
12676651;Yujun Wang
12676652;Hong Gao
12676653;Lipyeow Lim
12676654;Chuan Li
12676655;Vincent Bouchitté
12676656;Michel Morvan
12676657;Yong Jin Kwon
12676658;Alain Bouju
12676659;Ki-Joune Li
12676660;Yukiko Kawai
12676661;J. Mark Ware
12676662;George E. Taylor
12676663;David Brosset
12676664;Xiang Li 0033
12676665;Tianzhen Wang
12676666;James D. Carswell
12676667;A. Stewart Fotheringham
12676668;Gavin McArdle
12676669;Sergio Di Martino
12676670;Zhixiang Fang
12676671;Dieter Pfoser
12676672;Steve H. L. Liang
12676673;Miguel R. Luaces
12676674;Farid Karimipour
12676675;Jérôme Gensel
12676676;Martin Tomko
12676677;Taro Tezuka
12676678;Peter Fröhlich 0003
12676679;Kyoung-Sook Kim
12676680;Michela Ponticorvo
12676681;Onofrio Gigliotta
12676682;Hamid Pirahesh
12676683;Jayavel Shanmugasundaram
12676684;Hitomi Murakami
12676685;Michiaki Yasumura
12676686;Haruhisa Ichikawa
12676687;Ichiro Satoh
12676688;Minkoo Kim
12676689;Hiroyuki Morikawa
12676690;George W. Zobrist
12676691;Alan H. Rutan
12676692;Linda A. Holbrook
12676693;Harold Joseph Highland
12676694;Paul F. Roth
12676695;Philip J. Kiviat
12676696;John W. McCredie
12676697;Anita Miller
12676698;Ronald M. Huhn
12676699;Edward R. Comer
12676700;Fred O. Simons
12676701;Larry R. Rose
12676702;Alexander Kran
12676703;Michael F. Morris
12676704;Michael A. Abrams
12676705;Robert Massarotti
12676706;Ben Pinkowski
12676707;Larry G. Hull
12676708;Arthur Chantker
12676709;Gary J. Nutt
12676710;William R. Franta
12676711;Ross A. Gagliano
12676712;Susan L. Solomon
12676713;Richard B. Ensign
12676714;Suzanne R. Witenhafer
12676715;John G. Paré Jr.
12676716;Jan Verschuren
12676717;Stephen R. Kimbleton
12676718;J. D. Madden
12676719;Tad B. Pinkerton
12676720;Hans Werner Meuer
12676721;Michela Taufer
12676722;Julian M. Kunkel
12676723;Heike Jagode
12676724;Hartwig Anzt
12676725;Guido Juckeland
12676726;Hatem Ltaief
12676727;Michèle Weiland
12676728;Ponnuswamy Sadayappan
12676729;John Shalf
12676730;Sadaf R. Alam
12676731;Piotr Luszczek
12676732;Bradford L. Chamberlain
12676733;Julian Martin Kunkel
12676734;Ana Lucia Varbanescu
12676735;Marc Baboulin
12676736;Jun Zhou 0007
12676737;Hua Yang 0001
12676738;Ping An
12676739;Xiaokang Yang
12676740;Wenjun Zhang 0001
12676741;Zhixiang Xu
12676742;Qizhen Liu
12676743;Yue Lu
12676744;Joseph P. Loyall
12676745;Angelo Corsaro
12676746;Pilar Herrero
12676747;Ioana Ciuciu
12676748;Christophe Debruyne
12676749;Georg Weichhart
12676750;Peter Bollen
12676751;Anna Fensel
12676752;Alexis Aubry
12676753;Alok Mishra
12676754;Akhil Kumar 0001
12676755;Li Qing
12676756;Beng Chin Ooi
12676757;Jules White
12676758;Dave Lewis 0001
12676759;Wided Guédria
12676760;Henderik A. Proper
12676761;Dumitru Roman
12676762;Siani Pearson
12676763;Gonzalo Méndez 0001
12676764;Víctor Robles
12676765;Jan Humble
12676766;Antonia Albani
12676767;Jan L. G. Dietz
12676768;Johannes Maria Zaha
12676769;Emmanuel Stefanakis
12676770;Mustafa Jarrar
12676771;Jos Lehmann
12676772;Michele Missikoff
12676773;Lin Liu 0001
12676774;Yan Tang Demey
12676775;Yuan An
12676776;António Lucas Soares
12676777;Thomas Moser
12676778;Henry C. B. Chan
12676779;George Karabatis
12676780;eva Kühn
12676781;Edward Sobiesk
12676782;Daniel Bennett
12676783;Paul Maxwell
12676784;Aaron F. Brantly
12676785;Ilkay Altintas
12676786;Shiping Chen 0001
12676787;Jing Fan
12676788;Parisa Ghodous
12676789;Michael Maximilien
12676790;Chirine Ghedira Guegan
12676791;Jia Zhang 0001
12676792;Paul D. Mitchell
12676793;Takadash Nakamo
12676794;Foad Dabiri
12676795;Adriana B. Compagnoni
12676796;Yang Cai
12676797;Yezekael Hayel
12676798;Masayuki Murata
12676799;Tadashi Nakano
12676800;Henry Hess
12676801;Gianni A. Di Caro
12676802;Guy Theraulaz
12676803;Tatsuya Suda
12676804;Christian F. Tschudin
12676805;Qianbin Chen
12676806;Xianzhong Xie
12676807;Christian Esposito 0001
12676808;Jun Huang 0002
12676809;Qinghua Zhang
12676810;Chao Lu
12676811;Esmaeil S. Nadimi
12676812;Sung-Ryul Kim
12676813;Wei Wang 0015
12676814;Amir G. Aghdam
12676815;Lamjed Ben Said
12676816;Vahid Tarokh
12676817;InduShobha N. Chengalur-Smith
12676818;Louiqa Raschid
12676819;Jennifer Long
12676820;Craig Seko
12676821;Andy Koronios
12676822;Jing Gao 0001
12676823;Leo Pipino
12676824;Mary Ann Robbert
12676825;Robert O'Hare
12676826;M. Lynne Markus
12676827;Barbara D. Klein
12676828;Elizabeth M. Pierce
12676829;Raïssa Katz-Haas
12676830;Paul L. Bowen
12676831;M. Pamela Neely
12676832;John P. Slone
12676833;Donald F. Rossin
12676834;Richard Y. Wang
12676835;Diane M. Strong
12676836;Beverly K. Kahn
12676837;Craig Fisher
12676838;Bruce N. Davidson
12676839;John R. Talburt
12676840;Ningning Wu
12676841;Traci Campbell
12676842;Yang W. Lee
12676843;Giri Kumar Tayi
12676844;Ana G. Carretero
12676845;Ismael Caballero
12676846;Pavel Gladyshev
12676847;Marcus K. Rogers
12676848;Petr Matousek
12676849;Martin Schmiedecker
12676850;Andrew Marrington
